COUNT_OF_ITERATIONS,logoIndicationBooleanSQDIFF,resTM_SQDIFF_NORMED.max(),logoIndicationBooleanCCOEFF,resTM_CCOEFF_NORMED.max(),ECR_RATIO,MVL SUM,MVL ABS,RMS,DB,ZCR,MFCC,FARBWECHSEL RATIO,SIFT RATIO,BRIGHTNESS_BOOLEAN,brightness,Tag,Zeit,LABEL
48,[[ True]],[[0.09655457]],[[ True]],[[0.8989182]],0.5736430921052632,-957.3004,2243.6628,0.06894131290627765,-37.82309170612061,75,150.73591110241725,0.03384165559333149,0.06702412868632708,[[ True]],124.30512152777777,5,18:49,Programm
49,[[ True]],[[0.09967176]],[[ True]],[[0.88320535]],0.5150493421052632,95.02173,2590.5928,0.10715048677022614,-23.23040900442672,56,176.316516681157,0.03148738728623088,0.0670690811535882,[[ True]],122.97265625,5,18:49,Programm
50,[[ True]],[[0.05459158]],[[ True]],[[0.9148309]],0.4754021016512974,1102.417,2434.7786,0.08011108737449263,-19.400117033526957,44,181.91553685380524,0.03247332756400134,0.06939625260235947,[[ True]],110.56163194444444,5,18:49,Programm
51,[[ True]],[[0.08718144]],[[ True]],[[0.8744979]],0.3616173603458506,264.11282,1330.897,0.009643848994415113,-21.926147467994465,60,185.79575442027118,0.022900022805442823,0.0744047619047619,[[ True]],116.625,5,18:49,Programm
52,[[ True]],[[0.12921001]],[[ True]],[[0.85996556]],0.5038791851636726,-1636.6888,1865.6095,0.009582811975463118,-40.3149919704659,98,148.3961640978557,0.032542290323940584,0.07256894049346879,[[ True]],127.99045138888889,5,18:49,Programm
54,[[ True]],[[0.6329153]],[[ True]],[[0.96702385]],0.5652718500649471,543.4818,2322.4707,0.017975402081362345,-26.880055603973815,55,166.2357073009856,0.02667835737726124,0.09569377990430622,[[ True]],205.75390625,5,18:49,Programm
56,[[ True]],[[0.2242098]],[[ True]],[[0.6144205]],0.7773663084293668,112.39109,4910.337,0.03537095248268075,-34.5879094179829,36,157.953201918139,0.04785850539898185,0.1023541453428864,[[ True]],130.99522569444446,5,18:49,Programm
57,[[ True]],[[0.11799387]],[[ True]],[[0.83744276]],0.5501115770372005,863.6854,1840.793,0.030823694570757166,-29.02706490356206,56,160.75470054158959,0.039349736765778916,0.05417118093174431,[[ True]],120.32769097222223,5,18:49,Programm
59,[[ True]],[[0.02149425]],[[ True]],[[0.9731758]],0.5893549142949839,680.7435,4082.5396,0.03891109958189642,-28.23265920371484,52,164.41192579214427,0.0447403655536113,0.04177109440267335,[[ True]],103.25868055555556,5,18:49,Programm
60,[[ True]],[[0.28786677]],[[ True]],[[0.97385347]],0.6294947819974406,146.2568,4466.074,0.024079103976561784,-28.1985299274345,53,167.30233274925814,0.044945318308495706,0.031806615776081425,[[ True]],161.87717013888889,5,18:49,Programm
61,[[ True]],[[0.22198497]],[[ True]],[[0.6812715]],0.6067662453721435,-91.58475,2962.9316,0.03949095126194037,-31.558375782487044,62,159.40577417392964,0.050691043486952206,0.06093845216331505,[[ True]],141.90060763888889,5,18:49,Programm
62,[[ True]],[[0.03563742]],[[ True]],[[0.95829296]],0.644636425998971,-289.41077,3690.9143,0.09411908322397534,-28.07004809618035,72,171.78314443565716,0.04911731304266047,0.04803073967339097,[[ True]],107.27126736111111,5,18:49,Programm
63,[[ True]],[[0.4563744]],[[ True]],[[0.9427223]],0.7609758188989881,-1676.671,3452.1382,0.08551286355174413,-20.52644623525559,61,178.4156437628712,0.057878646203625664,0.04524886877828054,[[ True]],209.26388888888889,5,18:49,Programm
66,[[ True]],[[0.3150527]],[[ True]],[[0.82906646]],0.24070126227208977,-169.19403,230.32538,0.02752769554734947,-17.858236374762615,61,182.1550414325018,0.03656130366449601,0.04240882103477523,[[ True]],174.38411458333334,5,18:49,Programm
69,[[ True]],[[0.35142714]],[[ True]],[[0.88562554]],0.27805660474983185,-48.63072,75.3282,0.09048738059633167,-19.417451672913117,61,172.32523437591215,0.040164512955153706,0.03897116134060795,[[ True]],159.65972222222223,5,18:49,Programm
70,[[ True]],[[0.1444457]],[[ True]],[[0.87491524]],0.7282040668494851,-84.047424,4257.452,0.04815820795312357,-20.868239668828352,106,187.12855307773117,0.05594401227741819,0.04040404040404041,[[ True]],138.79644097222223,5,18:49,Programm
71,[[ True]],[[0.16593386]],[[ True]],[[0.9222511]],0.5301368094992256,2.338501,1409.7595,0.04754783776360363,-26.34659364536595,76,174.14847478749408,0.03769164211389029,0.06180469715698393,[[ True]],142.78949652777777,5,18:49,Programm
72,[[ True]],[[0.2854452]],[[ True]],[[0.76221454]],0.45710415412402167,-595.26636,2203.2183,0.04107791375469222,-26.457384556103065,63,173.5333132663231,0.03575522816157291,0.07621951219512195,[[ True]],162.53342013888889,5,18:49,Programm
73,[[ True]],[[0.29701054]],[[ True]],[[0.9729784]],0.5770453888407054,-25.742447,1151.107,0.06558427686391796,-27.727832425074816,70,165.0850002386774,0.03737622130858452,0.0779423226812159,[[ True]],166.26085069444446,5,18:49,Programm
74,[[ True]],[[0.62582016]],[[ True]],[[0.97517693]],0.7701647875108413,-1050.124,3584.7915,0.11828974272896511,-23.664005313005113,73,181.44893951226766,0.0482188431294708,0.07564296520423601,[[ True]],205.08420138888889,5,18:49,Programm
75,[[ True]],[[0.62532926]],[[ True]],[[0.97480863]],0.4560810810810811,446.4332,2323.6318,0.05923642689291055,-18.541058255259422,44,184.94544614410498,0.01883822433663871,0.08532423208191127,[[ True]],205.08116319444446,5,18:49,Programm
76,[[ True]],[[0.6348784]],[[ True]],[[0.9706934]],0.5398485835232824,-870.9308,2316.5225,0.0195623645741142,-25.79221379359611,60,178.60806170193658,0.02229554511604562,0.08873114463176575,[[ True]],206.12109375,5,18:49,Programm
77,[[ True]],[[0.35168394]],[[ True]],[[0.64827615]],0.49222704266088213,-687.7713,1570.543,0.0369273964659566,-36.79316678935228,98,154.9358314585772,0.023527902428953335,0.0998003992015968,[[ True]],163.12369791666666,5,18:49,Programm
78,[[ True]],[[0.28299567]],[[ True]],[[0.81382626]],0.4444917599965933,-963.9105,1386.8367,0.0173955504013184,-28.65302621650498,70,166.44910760846932,0.024741284451447597,0.08216926869350863,[[ True]],157.41449652777777,5,18:49,Programm
79,[[ True]],[[0.2851414]],[[ True]],[[0.8128155]],0.5300855938338372,-134.13069,1356.0494,0.10895107882930997,-36.62979100780373,47,145.26014905933022,0.023532662013734922,0.07593014426727411,[[ True]],158.13454861111111,5,18:49,Programm
80,[[ True]],[[0.26563436]],[[ True]],[[0.84046215]],0.4768127565221494,778.27985,1683.8317,0.07010101626636556,-23.268944514121333,54,179.95247724805836,0.023956350104132718,0.08517887563884156,[[ True]],155.67578125,5,18:49,Programm
81,[[ True]],[[0.24982056]],[[ True]],[[0.8521187]],0.39599943388215314,513.75024,1054.8444,0.025727103488265634,-22.09656277146662,55,175.5494864609253,0.016527741248897,0.08658008658008658,[[ True]],153.40625,5,18:49,Programm
82,[[ True]],[[0.26584616]],[[ True]],[[0.7989024]],0.5695973184762423,-641.7678,1947.7998,0.01834162419507431,-31.792182130339132,117,166.68885979703495,0.02940869902772671,0.08547008547008547,[[ True]],154.22439236111111,5,18:49,Programm
