COUNT_OF_ITERATIONS,logoIndicationBooleanSQDIFF,resTM_SQDIFF_NORMED.max(),logoIndicationBooleanCCOEFF,resTM_CCOEFF_NORMED.max(),ECR_RATIO,MVL SUM,MVL ABS,RMS,DB,ZCR,MFCC,FARBWECHSEL RATIO,SIFT RATIO,BRIGHTNESS_BOOLEAN,brightness,Tag,Zeit,LABEL
1372,[[False]],[[0.46765956]],[[False]],[[0.22088246]],0.4736637512147716,15.325737,198.2612,0.01391644032105472,-40.044381621475196,54,139.35829823151082,0.018863882476850904,0.390625,False,118.86675347222223,5,02:00,Werbung Grenze
1400,[[ True]],[[0.29114985]],[[ True]],[[0.5166656]],0.37284829983888745,-21.36885,51.048508,0.027771843623157447,-38.289275709099016,198,151.22762085470063,0.01018340247868747,0.16863406408094436,False,99.81553819444444,5,02:01,Programm Grenze
1664,[[False]],[[0.5003281]],[[False]],[[0.2551724]],0.8620073970156867,-14.475311,608.7085,0.09204382457960754,-45.6488114149909,92,130.98046683453032,0.03241612311038175,0.5102040816326531,False,151.58550347222223,5,02:03,Werbung Grenze
1690,[[ True]],[[0.32911325]],[[ True]],[[0.52081436]],0.5121714359704778,236.1072,269.0145,0.03714102603228858,-34.1040832629323,49,152.93868354210298,0.020345005270982864,0.12626262626262627,False,80.23307291666667,5,02:03,Programm Grenze
1936,[[False]],[[0.5407667]],[[False]],[[0.23079826]],0.4758607666645685,32.863274,159.01833,0.015533921323282572,-31.35026122619945,175,164.15143551121358,0.014948060751223053,0.16750418760469013,False,135.17447916666666,5,02:05,Werbung Grenze
1961,[[ True]],[[0.32661784]],[[ True]],[[0.5193391]],0.5196384375336275,-0.23381042,0.4442749,0.02264473403118992,-30.40480779089039,51,159.20340417048888,0.01895966859850003,0.28653295128939826,False,83.26041666666667,5,02:05,Programm Grenze
1996,[[False]],[[0.8234017]],[[False]],[[-0.2763283]],0.16180258049926505,217.58434,1694.9911,0.09805597094637898,-23.010212947034464,53,167.74332892306808,0.01895962191894399,0.03432887058015791,False,86.12760416666667,5,02:06,Werbung Grenze
