COUNT_OF_ITERATIONS,logoIndicationBooleanSQDIFF,resTM_SQDIFF_NORMED.max(),logoIndicationBooleanCCOEFF,resTM_CCOEFF_NORMED.max(),ECR_RATIO,MVL SUM,MVL ABS,RMS,DB,ZCR,MFCC,FARBWECHSEL RATIO,SIFT RATIO,BRIGHTNESS_BOOLEAN,brightness,Tag,Zeit,LABEL
29,[[ True]],[[0.52531403]],[[ True]],[[0.54790884]],0.4684139421777898,0.43287897,3.1201653,0.0,0,403,16.54381532036455,0.013941071331182036,0.09737098344693282,[[ True]],166.92534722222223,3,04:50,Programm Grenze
30,[[ True]],[[0.5274181]],[[ True]],[[0.5483051]],0.3376106483394593,-5.546546,8.264667,0.0,0,403,16.54381532036455,0.01421128552743346,0.06459948320413436,[[ True]],167.35894097222223,3,04:50,Programm
31,[[ True]],[[0.5312931]],[[ True]],[[0.54451215]],0.31755801561582464,1.1909432,2.2682405,0.0,0,432,16.864397929249858,0.013890708356618988,0.056915196357427436,[[ True]],167.92491319444446,3,04:50,Programm
32,[[ True]],[[0.4555922]],[[ True]],[[0.5445013]],0.736687141479263,105.258,298.1257,0.0,0,403,16.54381532036455,0.055944024394390904,0.06345177664974619,[[ True]],107.37630208333333,3,04:50,Programm
33,[[ True]],[[0.40624806]],[[ True]],[[0.56281084]],0.40809935778355716,27.276628,40.379475,0.0,0,369,16.90135242828155,0.04099553360429707,0.11098779134295228,[[ True]],131.59678819444446,3,04:50,Programm
34,[[ True]],[[0.50064564]],[[ True]],[[0.5413614]],0.48789831883535406,9.207222,87.07122,0.0,0,432,16.864397929249858,0.04865296151821268,0.09746588693957114,[[ True]],173.25347222222223,3,04:50,Programm
35,[[ True]],[[0.4390166]],[[ True]],[[0.5215248]],0.40082030017577863,26.592329,204.12735,0.0,0,369,16.90135242828155,0.04648316878135734,0.0931098696461825,[[ True]],150.43185763888889,3,04:50,Programm
36,[[ True]],[[0.42768723]],[[ True]],[[0.5269421]],0.3449989104380039,25.178205,56.88377,0.0,0,363,16.13012297874178,0.03725995585302646,0.08163265306122448,[[ True]],143.69097222222223,3,04:50,Programm
37,[[ True]],[[0.4749876]],[[ True]],[[0.54332596]],0.6122033503955328,-47.702477,505.11487,0.0,0,432,16.864397929249858,0.05567486062334336,0.08361204013377926,[[False]],97.95616319444444,3,04:50,Programm
38,[[ True]],[[0.41195646]],[[ True]],[[0.5557846]],0.35406002791996277,-4.402237,147.4494,0.0,0,369,16.90135242828155,0.04510346935369128,0.05230125523012552,[[ True]],121.42274305555556,3,04:50,Programm
39,[[ True]],[[0.41847077]],[[ True]],[[0.5453781]],0.3781256457945857,159.01703,162.64694,0.0,0,369,16.90135242828155,0.03922108710806187,0.05189413596263622,[[ True]],121.46701388888889,3,04:50,Programm
42,[[ True]],[[0.4906817]],[[ True]],[[0.5621429]],0.738470294111669,142.97855,703.4568,0.0,0,432,16.864397929249858,0.05121156528429091,0.033772374197906116,[[False]],95.89236111111111,3,04:50,Programm
43,[[ True]],[[0.46338263]],[[ True]],[[0.5273482]],0.6380619600506245,-138.85027,203.38461,0.0,0,403,16.54381532036455,0.041443903039609695,0.055248618784530384,[[ True]],109.38411458333333,3,04:50,Programm
44,[[ True]],[[0.4356264]],[[ True]],[[0.5459555]],0.6875106949910773,173.75795,307.80176,0.0,0,363,16.13012297874178,0.042054416646714526,0.04306632213608958,[[ True]],113.0703125,3,04:50,Programm
45,[[ True]],[[0.42849264]],[[ True]],[[0.5499584]],0.48374104670587426,-16.420341,170.1227,0.0,0,369,16.90135242828155,0.03069179248787944,0.03892565200467108,[[ True]],114.56206597222223,3,04:50,Programm
46,[[ True]],[[0.46230176]],[[ True]],[[0.53978175]],0.6930822215611341,218.99323,720.60846,0.0,0,369,16.90135242828155,0.03940919741853409,0.04024144869215292,[[ True]],106.90147569444444,3,04:50,Programm
47,[[ True]],[[0.41546154]],[[ True]],[[0.5439169]],0.6921797004991681,98.14964,254.49135,0.0,0,432,16.864397929249858,0.05624740817204342,0.04631773969430292,[[ True]],124.56423611111111,3,04:50,Programm
48,[[ True]],[[0.41679746]],[[ True]],[[0.54176855]],0.35896218416143805,-145.5427,166.16023,0.0,0,403,16.54381532036455,0.026090980715415615,0.08032128514056225,[[ True]],124.51736111111111,3,04:50,Programm
52,[[ True]],[[0.60620505]],[[ True]],[[0.519995]],0.6417519821414825,235.77725,479.5363,0.0,0,369,16.90135242828155,0.062168975252265016,0.10070493454179255,[[ True]],213.02907986111111,3,04:50,Programm
54,[[ True]],[[0.55963707]],[[ True]],[[0.5496517]],0.44496115238473316,-4.824707,51.844727,0.0,0,403,16.54381532036455,0.039822713656342795,0.12886597938144329,[[ True]],215.09071180555554,3,04:50,Programm
55,[[ True]],[[0.4426173]],[[ True]],[[0.5409462]],0.5230533658481257,97.04889,153.66791,0.0,0,432,16.864397929249858,0.052105253551877506,0.13736263736263737,[[ True]],116.27560763888889,3,04:50,Programm
56,[[ True]],[[0.42972153]],[[ True]],[[0.52328223]],0.42860623781676416,43.17972,54.07651,0.0,0,369,16.90135242828155,0.05434476587017773,0.17006802721088435,[[ True]],147.32552083333334,3,04:50,Programm
57,[[ True]],[[0.42378303]],[[ True]],[[0.5410694]],0.5846430910281598,132.01169,405.25903,0.0,0,369,16.90135242828155,0.05956538676774778,0.24813895781637718,[[ True]],121.32248263888889,3,04:50,Programm
58,[[ True]],[[0.41999054]],[[ True]],[[0.54772615]],0.2988856129128979,0.34616852,2.2201004,0.0,0,363,16.13012297874178,0.03753437807705543,0.1694915254237288,[[ True]],119.19053819444444,3,04:50,Programm
65,[[ True]],[[0.4229925]],[[ True]],[[0.54455787]],0.5634337878830834,-873.0162,1164.4098,0.0,0,432,16.864397929249858,0.05907452923104927,0.05561735261401557,[[ True]],115.8046875,3,04:50,Programm
66,[[ True]],[[0.43221256]],[[ True]],[[0.5257013]],0.39244091057618996,42.51088,734.2181,0.0,0,363,16.13012297874178,0.041315340037083155,0.06997900629811056,[[ True]],130.84765625,3,04:50,Programm
67,[[ True]],[[0.51551086]],[[ True]],[[0.52615404]],0.6274915586537414,-1181.7705,4787.071,0.0,0,403,16.54381532036455,0.061454184809725206,0.06253908692933083,[[ True]],174.96527777777777,3,04:50,Programm
68,[[ True]],[[0.5119263]],[[ True]],[[0.5345997]],0.3785720100952536,-38.29429,41.66233,0.0,0,369,16.90135242828155,0.031313141660891275,0.09514747859181731,[[ True]],174.609375,3,04:50,Programm
69,[[ True]],[[0.41031954]],[[ True]],[[0.5531075]],0.6581518329299991,-283.0398,998.961,0.0,0,363,16.13012297874178,0.05295628334990132,0.10030090270812438,[[ True]],126.13324652777777,3,04:50,Programm
70,[[ True]],[[0.40922773]],[[ True]],[[0.5567259]],0.3191790840113356,-0.006164551,1.8910751,0.0,0,432,16.864397929249858,0.0382661781983435,0.09199632014719411,[[ True]],134.91362847222223,3,04:50,Programm
72,[[ True]],[[0.5466454]],[[ True]],[[0.5109599]],0.46279956737063815,21.977081,565.05554,0.0,0,403,16.54381532036455,0.05277908822450402,0.13850415512465375,[[ True]],183.44878472222223,3,04:50,Programm
73,[[ True]],[[0.5682493]],[[ True]],[[0.5661839]],0.47974961211278155,143.29532,1306.1741,0.0,0,363,16.13012297874178,0.04671341752738665,0.15313935681470137,[[ True]],194.17230902777777,3,04:50,Programm
80,[[False]],[[1.]],[[False]],[[-0.22120021]],0.8646206574232747,-46.111893,582.2931,0.0,0,369,16.90135242828155,0.03603979208878626,0.019094901661256443,[[False]],1.0533854166666667,3,04:50,Werbung Grenze
81,[[False]],[[1.]],[[False]],[[-0.20940836]],0.4395225082698116,0.0025863647,0.004096985,0.0,0,369,16.90135242828155,0.018114171889445647,0.28328611898017,[[False]],1.1362847222222223,3,04:50,Werbung
82,[[False]],[[1.]],[[False]],[[-0.27757132]],0.3886612530730835,-0.002811432,0.004497528,0.0,0,363,16.13012297874178,0.017363796672007596,0.3105590062111801,[[False]],1.0368923611111112,3,04:50,Werbung
83,[[False]],[[1.]],[[False]],[[-0.20770997]],0.32712508381136857,0.0020446777,0.0050354004,0.0,0,403,16.54381532036455,0.017312100653766323,0.25839793281653745,[[False]],1.0620659722222223,3,04:50,Werbung
84,[[False]],[[1.]],[[False]],[[-0.22656076]],0.6519460500963391,-150.91461,409.1811,0.0,0,403,16.54381532036455,0.035826399428438925,0.26525198938992045,[[False]],4.844618055555555,3,04:50,Werbung
85,[[ True]],[[0.527546]],[[False]],[[0.04960363]],0.9784210993695054,0.0,0.0,0.0,0,363,16.13012297874178,0.04234556048529554,0.5319148936170213,[[False]],104.82855902777777,3,04:50,Werbung
86,[[ True]],[[0.551998]],[[False]],[[-0.02244718]],0.470578905630452,0.0,0.0,0.0,0,363,16.13012297874178,0.02490813251252841,0.36231884057971014,[[False]],103.18619791666667,3,04:50,Werbung
87,[[ True]],[[0.55335295]],[[False]],[[-0.02704219]],0.41649484536082476,0.0,0.0,0.0,0,363,16.13012297874178,0.021029013156393647,0.31645569620253167,[[False]],104.00954861111111,3,04:50,Werbung
88,[[ True]],[[0.5571481]],[[False]],[[0.01568677]],0.5726974473873729,0.0,0.0,0.0,0,432,16.864397929249858,0.04225163658821731,0.31545741324921134,[[False]],104.22178819444444,3,04:50,Werbung
89,[[False]],[[0.86550313]],[[False]],[[-0.09849842]],0.47025240384615385,0.0,0.0,0.0,0,432,16.864397929249858,0.024086569047184828,0.31645569620253167,[[False]],74.84592013888889,3,04:50,Werbung
90,[[False]],[[0.8319994]],[[False]],[[-0.07477537]],0.5001605394124258,0.0,0.0,0.0,0,369,16.90135242828155,0.02184684976915137,0.32894736842105265,[[False]],76.2421875,3,04:50,Werbung
91,[[ True]],[[0.6431428]],[[False]],[[0.0439674]],0.5397335045753733,0.0,0.0,0.0,0,363,16.13012297874178,0.039645285513080435,0.3048780487804878,[[False]],138.13585069444446,3,04:50,Werbung
92,[[ True]],[[0.63895446]],[[False]],[[0.00396426]],0.2558191836275722,0.0,0.0,0.0,0,363,16.13012297874178,0.021277169827903075,0.4,[[False]],133.29513888888889,3,04:50,Werbung
93,[[ True]],[[0.568226]],[[False]],[[-0.07406329]],0.5056909198212629,0.0,0.0,0.0,0,403,16.54381532036455,0.03904705170596367,0.30959752321981426,[[False]],107.01085069444444,3,04:50,Werbung
94,[[ True]],[[0.562157]],[[False]],[[-0.07997186]],0.467427701674277,13.982485,14.088804,0.0,0,403,16.54381532036455,0.02763726676240489,0.2994011976047904,[[False]],109.69487847222223,3,04:50,Werbung
95,[[False]],[[0.69093454]],[[False]],[[-0.02936947]],0.4769406392694064,1.9963989,1.9995728,0.0,0,403,16.54381532036455,0.04403001567751443,0.25510204081632654,[[False]],83.11588541666667,3,04:51,Werbung
96,[[ True]],[[0.59753436]],[[False]],[[-0.02765146]],0.5951057401812688,0.0,0.0,0.0,0,369,16.90135242828155,0.03848702059968286,0.5847953216374269,[[False]],137.29470486111111,3,04:51,Werbung
97,[[ True]],[[0.59784913]],[[False]],[[-0.02066204]],0.297583081570997,1.9723091,2.031231,0.0,0,369,16.90135242828155,0.015360508241422018,0.22172949002217296,[[False]],139.50477430555554,3,04:51,Werbung
98,[[ True]],[[0.5952178]],[[False]],[[-0.03468507]],0.3214977047729661,0.0,0.0,0.0,0,403,16.54381532036455,0.015488623291977983,0.16474464579901152,[[False]],134.71180555555554,3,04:51,Werbung
99,[[ True]],[[0.63290054]],[[False]],[[-0.06903213]],0.6402300757701455,2.1862354,2.1897755,0.0,0,432,16.864397929249858,0.041624384699238286,0.1278772378516624,[[False]],92.31727430555556,3,04:51,Werbung
100,[[ True]],[[0.59673625]],[[False]],[[0.00961593]],0.43597827990891574,1.9992065,2.0023804,0.0,0,432,16.864397929249858,0.022469329638705723,0.27472527472527475,[[False]],89.53428819444444,3,04:51,Werbung
101,[[ True]],[[0.61304635]],[[False]],[[-0.03679455]],0.463575042158516,-0.6417937,0.64340067,0.0,0,369,16.90135242828155,0.02463171362317467,0.3115264797507788,[[False]],91.42230902777777,3,04:51,Werbung
102,[[False]],[[0.6845192]],[[False]],[[-0.07284996]],0.46913996627318716,1.9963379,1.9995117,0.0,0,403,16.54381532036455,0.02478505608885463,0.30959752321981426,[[False]],85.92491319444444,3,04:51,Werbung
