COUNT_OF_ITERATIONS,logoIndicationBooleanSQDIFF,resTM_SQDIFF_NORMED.max(),logoIndicationBooleanCCOEFF,resTM_CCOEFF_NORMED.max(),ECR_RATIO,MVL SUM,MVL ABS,RMS,DB,ZCR,MFCC,FARBWECHSEL RATIO,SIFT RATIO,BRIGHTNESS_BOOLEAN,brightness,Tag,Zeit,LABEL
26,[[ True]],[[0.13637322]],[[ True]],[[0.9805395]],0.3648099665974542,302.70135,1145.7772,0.042085024567400126,-25.7099799046753,97,176.49492874660103,0.011855820818941508,0.12004801920768307,[[ True]],122.109375,0,15:14,Programm
29,[[ True]],[[0.17718671]],[[ True]],[[0.6433201]],0.3343477262287552,30.425129,60.059574,0.05087435529648732,-18.204788275066424,9,163.07634786911404,0.016678134377222497,0.1466275659824047,[[ True]],120.36458333333333,0,15:14,Programm
32,[[ True]],[[0.06458642]],[[ True]],[[0.9796832]],0.6774286041977291,956.94543,5685.216,0.02139347514267403,-29.193524329079285,72,163.0822355688389,0.06375866155019097,0.12531328320802004,[[ True]],106.01345486111111,0,15:14,Programm
33,[[ True]],[[0.29630464]],[[ True]],[[0.6626159]],0.5907073634634544,76.81897,6713.137,0.019714957121494188,-33.3943732635008,63,151.63157764004842,0.03221102307592473,0.5434782608695652,[[ True]],153.29079861111111,0,15:14,Programm
34,[[ True]],[[0.3565987]],[[ True]],[[0.5551862]],0.21761327377153797,-0.3234558,1.8442078,0.00836207159642323,-34.1040832629323,64,141.19907012832152,0.009353429014338478,0.1402524544179523,[[ True]],163.21571180555554,0,15:14,Programm
35,[[ True]],[[0.39196116]],[[ True]],[[0.51933485]],0.22128270580727505,-0.17172241,1.676239,0.008545182653279214,-41.553722366426214,61,127.34061500844517,0.008910854995708591,0.14347202295552366,[[ True]],170.69444444444446,0,15:14,Programm
36,[[ True]],[[0.42751744]],[[ True]],[[0.56691253]],0.06620077438851639,-0.012969971,1.7274475,0.003357036042359691,-41.365572995989595,67,127.28537611393233,0.009040264039690675,0.14903129657228018,[[ True]],180.38107638888889,0,15:14,Programm
37,[[ True]],[[0.4744562]],[[ True]],[[0.6447336]],0.028520162432713193,0.19277954,1.6526794,0.005859553819391461,-49.480879919669476,112,121.50031260671304,0.009200903021316495,0.14367816091954022,[[ True]],191.10199652777777,0,15:14,Programm
38,[[ True]],[[0.10683103]],[[ True]],[[0.90009534]],0.8445422426083183,-279.96014,4566.956,0.00784325693533128,-51.9271717753125,35,115.68651476743837,0.06713693664339894,0.14619883040935672,[[ True]],131.38671875,0,15:14,Programm
39,[[ True]],[[0.15083477]],[[ True]],[[0.8642951]],0.47886113657195234,156.8302,446.07187,0.029389324625385297,-42.110071156208086,51,129.13981211958074,0.03184804629582757,0.07293946024799416,[[ True]],134.42534722222223,0,15:14,Programm
40,[[ True]],[[0.3037167]],[[ True]],[[0.826225]],0.5484647112740605,57.436245,114.58064,0.032624286629841,-41.843816144097815,0,133.73503848044479,0.03179910659036747,0.06459948320413436,[[ True]],161.35590277777777,0,15:14,Programm
43,[[ True]],[[0.02539538]],[[ True]],[[0.9773889]],0.8451124368976595,296.3591,5788.205,0.008880886257515184,-34.29439205718628,12,134.8897446807053,0.052324789062166206,0.06548788474132286,[[ True]],120.09418402777777,0,15:14,Programm
44,[[ True]],[[0.02429181]],[[ True]],[[0.9779217]],0.5916688602263753,3.918789,163.47067,0.005035554063539537,-37.499104883425545,43,134.22664568025377,0.026062530708256287,0.1988071570576541,[[ True]],120.05381944444444,0,15:14,Programm
45,[[ True]],[[0.02578166]],[[ True]],[[0.977526]],0.6362200579099763,104.77706,125.296036,0.006500442518387402,-45.95905473855585,75,128.25060922844665,0.030611071704809423,0.22026431718061673,[[ True]],120.39019097222223,0,15:14,Programm
46,[[ True]],[[0.04953288]],[[ True]],[[0.94990957]],0.7894693269310373,-163.11798,373.28235,0.007568590350047304,-43.741141554059226,55,136.55288204864968,0.049727312433975455,0.2386634844868735,[[ True]],130.40321180555554,0,15:14,Programm
47,[[ True]],[[0.0431487]],[[ True]],[[0.9554165]],0.5398625714049177,322.48587,491.60916,0.010101626636555072,-42.419700006309654,135,133.90571533572148,0.034216859900213885,0.12903225806451613,[[ True]],128.54079861111111,0,15:14,Programm
48,[[ True]],[[0.04359697]],[[ True]],[[0.9559763]],0.3096777193879924,-138.06573,750.70886,0.025360881374553668,-41.30375145644676,51,134.1888267667944,0.029478217119313883,0.1402524544179523,[[ True]],128.29600694444446,0,15:14,Programm
49,[[ True]],[[0.04289262]],[[ True]],[[0.9521947]],0.5053248885761201,-210.99156,385.70578,0.024689474166081728,-31.91671314715176,30,148.75187826461476,0.02820463308719263,0.15873015873015872,[[ True]],127.94140625,0,15:14,Programm
50,[[ True]],[[0.01828318]],[[ True]],[[0.9786238]],0.8019323671497585,675.9885,4512.4033,0.008575701162755212,-32.14976319058853,84,155.07164824094784,0.0479787906950361,0.1404494382022472,[[ True]],117.15277777777777,0,15:14,Programm
51,[[ True]],[[0.01952481]],[[ True]],[[0.97733563]],0.5496856674943209,21.408691,61.216515,0.020508438367870113,-41.33460722473238,336,137.4362169482014,0.019983575073928922,0.17985611510791366,[[ True]],117.55425347222223,0,15:14,Programm
52,[[ True]],[[0.02009518]],[[ True]],[[0.97698164]],0.3104759892228855,1.8096313,17.040955,0.2959685048982208,-33.761348161757475,22,145.0082468382869,0.01960135393562238,0.088261253309797,[[ True]],117.95659722222223,0,15:14,Programm
