COUNT_OF_ITERATIONS,logoIndicationBooleanSQDIFF,resTM_SQDIFF_NORMED.max(),logoIndicationBooleanCCOEFF,resTM_CCOEFF_NORMED.max(),ECR_RATIO,MVL SUM,MVL ABS,RMS,DB,ZCR,MFCC,FARBWECHSEL RATIO,SIFT RATIO,BRIGHTNESS_BOOLEAN,brightness,Tag,Zeit,LABEL
180,[[ True]],[[0.22410479]],[[ True]],[[0.79064476]],0.4556266128127454,134.11957,212.43634,0.033204138309884945,-31.895833594698225,84,168.3623248916872,0.04812832109337252,0.38022813688212925,[[ True]],95.81380208333333,3,12:42,Programm
182,[[ True]],[[0.3657048]],[[ True]],[[0.5504228]],0.8663667115504614,-18.549927,25.40149,0.03469954527420881,-28.496519466265845,167,177.7025507152787,0.05420155291332383,0.3067484662576687,[[False]],109.78515625,3,12:42,Programm
184,[[ True]],[[0.4043509]],[[ True]],[[0.7964508]],0.7250855838721948,44.994705,116.39497,0.032746360667744986,-26.25351987496998,58,171.40180355381514,0.05579136060472726,,[[ True]],174.81119791666666,3,12:42,Programm
185,[[ True]],[[0.23649766]],[[ True]],[[0.6834733]],0.7305906135606185,0.87579346,5.4692993,0.06485183263649404,-29.69673918351496,110,174.89918652537426,0.0526761529318288,0.1834862385321101,[[ True]],129.72526041666666,3,12:42,Programm
186,[[ True]],[[0.17968877]],[[ True]],[[0.80586404]],0.7156203900999836,-212.41408,719.0814,0.040345469527268286,-23.76155493510737,112,185.9942226956414,0.04726569420452276,0.11198208286674133,[[ True]],141.59114583333334,3,12:42,Programm
187,[[ True]],[[0.17882994]],[[ True]],[[0.7818429]],0.46549534292972056,-0.48835754,2.3808823,0.021179845576342053,-27.884104519841554,81,172.19444708127662,0.04808389156464209,0.2518891687657431,[[ True]],120.71571180555556,3,12:42,Programm
188,[[ True]],[[0.17773144]],[[ True]],[[0.7979821]],0.574742024046199,-126.37268,402.06287,0.048310800500503556,-29.608147978786615,72,159.9532816717168,0.04723636779837039,0.33222591362126247,[[ True]],124.45269097222223,3,12:42,Programm
189,[[ True]],[[0.22311297]],[[ True]],[[0.79267377]],0.5825996402537158,-74.069,273.31204,0.020783104953154087,-26.31911532558686,130,179.6820929735699,0.054616968946687564,0.18018018018018017,[[ True]],150.99913194444446,3,12:42,Programm
190,[[ True]],[[0.1891988]],[[ True]],[[0.79272145]],0.706334455216758,-271.67444,574.78613,0.014435254982146673,-33.645791384578274,82,164.35561693594096,0.055142384844138345,0.25906735751295334,[[ True]],105.58463541666667,3,12:42,Programm
191,[[ True]],[[0.17368369]],[[ True]],[[0.79137903]],0.709700105490531,-1236.4834,1400.0054,0.013245033112582781,-36.81151080807774,136,158.68512057097936,0.04830629896799442,0.09124087591240876,[[ True]],124.56770833333333,3,12:42,Programm
